from_region,to_region,distance_km,base_rate_per_ldm,base_rate_per_km,coefficient,seasonal_factors,urgency_factors
FI-1,CZ-1,1986.4,348.62687833551706,0.41835225400262044,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
FI-1,SK-1,2046.2,307.75554386689106,0.39309951821653316,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
FI-1,FR-1,2878.0,283.3380339408847,0.3619107660421385,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
FI-1,LT-1,1027.9,356.57549678812785,0.4278905961457534,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
FI-1,PL-1,1544.4,334.9036969399952,0.4018844363279942,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
FI-1,PT-1,4420.6,291.05120902020275,0.3717628888325279,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,DK-1,3687.8,307.19548396896903,0.39238414759061596,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,LV-1,3283.7,304.97091557833875,0.3895426820832562,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,LV-2,3295.4,308.2927563357854,0.3937857055717595,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,LV-3,3165.2,299.8252886380627,0.38297011657971036,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,LV-4,3158.6,311.86792030188394,0.39835230156207024,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,MT-1,2203.0,285.38013274261317,0.3645191611502286,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,MT-2,2211.2,292.0068296256224,0.3729835134713832,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,MT-3,2208.4,302.2663263164031,0.3860880806730527,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,MT-4,2202.9,289.56267097604456,0.36986156292738465,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,MT-5,2208.2,308.8574881207654,0.3945070436500533,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,MT-6,2219.6,301.04472909152565,0.384527721192537,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,ES-1,4385.1,310.9296149373989,0.39715379386961874,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,IE-1,4873.9,301.3726608725558,0.3849465920388948,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,BE-1,3744.4,296.00018921936703,0.37808427530541,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,AT-1,2735.1,290.8267300307036,0.37147615936694905,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,BG-1,1476.6,354.656276200373,0.42558753144044753,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,BG-2,1397.4,336.74645872699824,0.4040957504723979,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,DE-1,3347.6,289.6854402134636,0.3700183774155166,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,LU-1,3553.0,298.65797122968934,0.38147908930178803,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,FI-1,4018.1,297.0024835932356,0.37936451685858663,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,HU-1,2337.8,286.52284200133585,0.36597875616977354,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,HR-1,2390.5,296.07429753708215,0.37817893466921415,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,NL-1,3778.9,292.58007507998275,0.373715726152583,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,RO-1,1829.3,353.92342544452015,0.42470811053342417,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,RO-2,1737.6,345.3345181615269,0.41440142179383227,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,RO-3,1709.0,360.7592700145724,0.4329111240174868,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,IT-1,2683.0,301.2471468581593,0.3847862716171446,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,EE-1,3499.0,285.70220407347165,0.3649305463795604,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,SE-1,3851.2,283.26280122810823,0.36181467047623905,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,CZ-1,2864.0,302.8331468883898,0.38681208678180884,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,SK-1,2469.5,304.8405532591536,0.38937616886883486,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,FR-1,3714.9,290.2126310826369,0.3706917640719396,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,LT-1,3062.0,306.25242713487927,0.39117957079413146,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,PL-1,2852.0,298.69895147357914,0.3815314338149918,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
CY-1,PT-1,4856.9,308.9514242941881,0.3946270293505596,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,DK-1,1405.7,349.92648503448623,0.4199117820413835,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,LV-1,1515.4,345.0345399327724,0.4140414479193269,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,LV-2,1489.0,349.81618595903467,0.4197794231508416,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,LV-3,1481.3,350.4710490780335,0.42056525889364016,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,LV-4,1540.2,364.05088731242245,0.4368610647749069,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,MT-1,1707.8,345.1309741352424,0.4141571689622909,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,MT-2,1703.1,362.5789018223115,0.4350946821867738,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,MT-3,1707.0,340.5567995549836,0.40866815946598034,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,MT-4,1707.2,333.7581833700752,0.4005098200440902,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,MT-5,1703.0,345.40624236248345,0.41448749083498015,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,MT-6,1698.5,334.3938555567547,0.40127262666810565,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,ES-1,2620.8,294.1518385004417,0.3757233567400601,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,IE-1,2579.3,290.77669445127907,0.37141224837474307,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,BE-1,1455.0,351.4718726396681,0.42176624716760175,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,AT-1,457.7,428.05998146038667,0.5503628333062115,1.2,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,BG-1,865.3,373.3806891340545,0.4655135864528471,1.0,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,BG-2,940.9,367.68123937328846,0.4584077789589051,1.0,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,DE-1,1015.7,333.0926561834522,0.39971118742014267,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,LU-1,1284.5,357.9480289655115,0.4295376347586138,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,FI-1,2248.1,282.7887723468933,0.3612091882077965,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,CY-1,2337.8,300.935189210194,0.38438780470545786,0.85,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,HR-1,404.5,421.84229234868724,0.5423686615911694,1.2,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,NL-1,1452.4,344.3865591878483,0.41326387102541795,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,RO-1,618.9,401.2979277058036,0.5003194942825603,1.0,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,RO-2,701.6,397.6413535442987,0.49576064857471003,1.0,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,RO-3,695.1,401.488227837508,0.5005567515896203,1.0,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,IT-1,917.8,380.67733024895574,0.47461069745324347,1.0,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,EE-1,1743.6,363.164949395288,0.43579793927434557,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,SE-1,1727.3,367.04168713796037,0.4404500245655524,0.9,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,CZ-1,526.6,396.26666828990903,0.4940467552705359,1.0,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
HU-1,SK-1,203.0,408.8389822095041,0.5256501199836482,1.2,"{""1"": 0.9, ""2"": 0.9, ""3"": 0.95, ""4"": 1.0, ""5"": 1.0, ""6"": 1.05, ""7"": 0.9, ""8"": 0.85, ""9"": 1.1, ""10"": 1.15, ""11"": 1.1, ""12"": 1.0}","{""standard"": 1.0, ""express"": 1.3, ""same_day"": 1.8}"
